media,zipcode,visits_data
DIARIEDUCACIO.CAT - DIARIFP.CAT,8029.0,"{'browser_uniques': {'1_Month': '949', 'daily_avg': '35', 'mon_fri_avg': '39', 'sat_sun_avg': '24', 'pages_per_visit': '1,33', 'avg_visit_duration': '0:02:38', 'avg_interaction_time': '0:01:25'}, 'visits': {'1_Month': '1.272', 'daily_avg': '41', 'mon_fri_avg': '46', 'sat_sun_avg': '26'}, 'pages': {'1_Month': '1.692', 'daily_avg': '55', 'mon_fri_avg': '63', 'sat_sun_avg': '31'}}"
TOTCERDANYOLA.CAT,8172.0,"{'browser_uniques': {'1_Month': '21.849', 'daily_avg': '1.028', 'mon_fri_avg': '1.069', 'sat_sun_avg': '908', 'pages_per_visit': '1,36', 'avg_visit_duration': '0:01:41', 'avg_interaction_time': '0:00:57'}, 'visits': {'1_Month': '36.573', 'daily_avg': '1.180', 'mon_fri_avg': '1.226', 'sat_sun_avg': '1.048'}, 'pages': {'1_Month': '49.852', 'daily_avg': '1.608', 'mon_fri_avg': '1.655', 'sat_sun_avg': '1.473'}}"
ELCARGOL.COM,8720.0,"{'browser_uniques': {'1_Month': '20.124', 'daily_avg': '1.068', 'mon_fri_avg': '1.215', 'sat_sun_avg': '647', 'pages_per_visit': '1,46', 'avg_visit_duration': '0:01:54', 'avg_interaction_time': '0:01:27'}, 'visits': {'1_Month': '39.085', 'daily_avg': '1.261', 'mon_fri_avg': '1.437', 'sat_sun_avg': '754'}, 'pages': {'1_Month': '56.882', 'daily_avg': '1.835', 'mon_fri_avg': '2.109', 'sat_sun_avg': '1.047'}}"
JUNIOR-REPORT.CAT,8010.0,"{'browser_uniques': {'1_Month': '18.888', 'daily_avg': '866', 'mon_fri_avg': '1.066', 'sat_sun_avg': '293', 'pages_per_visit': '2,09', 'avg_visit_duration': '0:06:16', 'avg_interaction_time': '0:04:14'}, 'visits': {'1_Month': '32.960', 'daily_avg': '1.063', 'mon_fri_avg': '1.312', 'sat_sun_avg': '348'}, 'pages': {'1_Month': '68.973', 'daily_avg': '2.225', 'mon_fri_avg': '2.785', 'sat_sun_avg': '614'}}"
VIUREALSPIRINEUS.CAT,25700.0,"{'browser_uniques': {'1_Month': '18.640', 'daily_avg': '735', 'mon_fri_avg': '744', 'sat_sun_avg': '709', 'pages_per_visit': '1,62', 'avg_visit_duration': '0:02:38', 'avg_interaction_time': '0:01:31'}, 'visits': {'1_Month': '25.729', 'daily_avg': '830', 'mon_fri_avg': '854', 'sat_sun_avg': '761'}, 'pages': {'1_Month': '41.570', 'daily_avg': '1.341', 'mon_fri_avg': '1.283', 'sat_sun_avg': '1.509'}}"
VIUMOLINSDEREI.COM,8750.0,"{'browser_uniques': {'1_Month': '18.220', 'daily_avg': '865', 'mon_fri_avg': '958', 'sat_sun_avg': '598', 'pages_per_visit': '1,55', 'avg_visit_duration': '0:01:46', 'avg_interaction_time': '0:01:22'}, 'visits': {'1_Month': '30.175', 'daily_avg': '973', 'mon_fri_avg': '1.079', 'sat_sun_avg': '670'}, 'pages': {'1_Month': '46.907', 'daily_avg': '1.513', 'mon_fri_avg': '1.666', 'sat_sun_avg': '1.073'}}"
TARRAGONA21.CAT,43007.0,"{'browser_uniques': {'1_Month': '16.429', 'daily_avg': '637', 'mon_fri_avg': '584', 'sat_sun_avg': '788', 'pages_per_visit': '1,35', 'avg_visit_duration': '0:01:39', 'avg_interaction_time': '0:00:45'}, 'visits': {'1_Month': '21.860', 'daily_avg': '705', 'mon_fri_avg': '656', 'sat_sun_avg': '847'}, 'pages': {'1_Month': '29.460', 'daily_avg': '950', 'mon_fri_avg': '906', 'sat_sun_avg': '1.079'}}"
COMARQUESDEPONENT.COM,25300.0,"{'browser_uniques': {'1_Month': '15.946', 'daily_avg': '609', 'mon_fri_avg': '661', 'sat_sun_avg': '460', 'pages_per_visit': '1,49', 'avg_visit_duration': '0:02:19', 'avg_interaction_time': '0:00:52'}, 'visits': {'1_Month': '20.256', 'daily_avg': '653', 'mon_fri_avg': '710', 'sat_sun_avg': '492'}, 'pages': {'1_Month': '30.145', 'daily_avg': '972', 'mon_fri_avg': '1.041', 'sat_sun_avg': '776'}}"
LABUSTIA.CAT,8640.0,"{'browser_uniques': {'1_Month': '15.282', 'daily_avg': '702', 'mon_fri_avg': '753', 'sat_sun_avg': '556', 'pages_per_visit': '1,30', 'avg_visit_duration': '0:01:43', 'avg_interaction_time': '0:01:18'}, 'visits': {'1_Month': '24.542', 'daily_avg': '792', 'mon_fri_avg': '851', 'sat_sun_avg': '621'}, 'pages': {'1_Month': '31.866', 'daily_avg': '1.028', 'mon_fri_avg': '1.112', 'sat_sun_avg': '787'}}"
LAFURAPENEDES.CAT,8720.0,"{'browser_uniques': {'1_Month': '14.769', 'daily_avg': '654', 'mon_fri_avg': '714', 'sat_sun_avg': '483', 'pages_per_visit': '1,65', 'avg_visit_duration': '0:01:37', 'avg_interaction_time': '0:00:01'}, 'visits': {'1_Month': '22.939', 'daily_avg': '740', 'mon_fri_avg': '809', 'sat_sun_avg': '542'}, 'pages': {'1_Month': '37.849', 'daily_avg': '1.221', 'mon_fri_avg': '1.359', 'sat_sun_avg': '824'}}"
LLEIDADIARI.CAT,25001.0,"{'browser_uniques': {'1_Month': '13.446', 'daily_avg': '954', 'mon_fri_avg': '995', 'sat_sun_avg': '834', 'pages_per_visit': '1,21', 'avg_visit_duration': '0:01:25', 'avg_interaction_time': '0:01:41'}, 'visits': {'1_Month': '36.002', 'daily_avg': '1.161', 'mon_fri_avg': '1.215', 'sat_sun_avg': '1.006'}, 'pages': {'1_Month': '43.525', 'daily_avg': '1.404', 'mon_fri_avg': '1.477', 'sat_sun_avg': '1.196'}}"
RADIOCAPITAL.CAT,17256.0,"{'browser_uniques': {'1_Month': '13.134', 'daily_avg': '656', 'mon_fri_avg': '727', 'sat_sun_avg': '452', 'pages_per_visit': '1,60', 'avg_visit_duration': '0:02:49', 'avg_interaction_time': '0:01:38'}, 'visits': {'1_Month': '24.364', 'daily_avg': '786', 'mon_fri_avg': '876', 'sat_sun_avg': '528'}, 'pages': {'1_Month': '39.074', 'daily_avg': '1.260', 'mon_fri_avg': '1.415', 'sat_sun_avg': '818'}}"
ANOIADIARI.CAT,8700.0,"{'browser_uniques': {'1_Month': '12.675', 'daily_avg': '723', 'mon_fri_avg': '775', 'sat_sun_avg': '574', 'pages_per_visit': '1,86', 'avg_visit_duration': '0:02:18', 'avg_interaction_time': '0:01:59'}, 'visits': {'1_Month': '26.284', 'daily_avg': '848', 'mon_fri_avg': '912', 'sat_sun_avg': '662'}, 'pages': {'1_Month': '48.897', 'daily_avg': '1.577', 'mon_fri_avg': '1.725', 'sat_sun_avg': '1.154'}}"
MARFANTA.COM,43500.0,"{'browser_uniques': {'1_Month': '12.596', 'daily_avg': '727', 'mon_fri_avg': '805', 'sat_sun_avg': '504', 'pages_per_visit': '1,52', 'avg_visit_duration': '0:02:57', 'avg_interaction_time': '0:03:15'}, 'visits': {'1_Month': '27.278', 'daily_avg': '880', 'mon_fri_avg': '977', 'sat_sun_avg': '602'}, 'pages': {'1_Month': '41.458', 'daily_avg': '1.337', 'mon_fri_avg': '1.494', 'sat_sun_avg': '886'}}"
CANAL21EBRE.COM,3500.0,"{'browser_uniques': {'1_Month': '12.285', 'daily_avg': '584', 'mon_fri_avg': '614', 'sat_sun_avg': '501', 'pages_per_visit': '1,63', 'avg_visit_duration': '0:03:00', 'avg_interaction_time': '0:02:12'}, 'visits': {'1_Month': '20.886', 'daily_avg': '674', 'mon_fri_avg': '714', 'sat_sun_avg': '558'}, 'pages': {'1_Month': '34.067', 'daily_avg': '1.099', 'mon_fri_avg': '1.216', 'sat_sun_avg': '761'}}"
THENEWBARCELONAPOST.CAT - CATALA,8008.0,"{'browser_uniques': {'1_Month': '10.746', 'daily_avg': '455', 'mon_fri_avg': '451', 'sat_sun_avg': '468', 'pages_per_visit': '1,54', 'avg_visit_duration': '0:02:58', 'avg_interaction_time': '0:01:51'}, 'visits': {'1_Month': '16.418', 'daily_avg': '530', 'mon_fri_avg': '530', 'sat_sun_avg': '528'}, 'pages': {'1_Month': '25.319', 'daily_avg': '817', 'mon_fri_avg': '798', 'sat_sun_avg': '870'}}"
CATALUNYAMAGRADA.CAT - CATALA,8172.0,"{'browser_uniques': {'1_Month': '10.711', 'daily_avg': '384', 'mon_fri_avg': '386', 'sat_sun_avg': '379', 'pages_per_visit': '1,26', 'avg_visit_duration': '0:01:24', 'avg_interaction_time': '0:00:36'}, 'visits': {'1_Month': '12.679', 'daily_avg': '409', 'mon_fri_avg': '413', 'sat_sun_avg': '399'}, 'pages': {'1_Month': '15.939', 'daily_avg': '514', 'mon_fri_avg': '484', 'sat_sun_avg': '600'}}"
INFOANOIA.CAT,8788.0,"{'browser_uniques': {'1_Month': '10.026', 'daily_avg': '579', 'mon_fri_avg': '638', 'sat_sun_avg': '407', 'pages_per_visit': '1,54', 'avg_visit_duration': '0:00:48', 'avg_interaction_time': '-'}, 'visits': {'1_Month': '20.318', 'daily_avg': '655', 'mon_fri_avg': '723', 'sat_sun_avg': '461'}, 'pages': {'1_Month': '31.300', 'daily_avg': '1.010', 'mon_fri_avg': '1.117', 'sat_sun_avg': '701'}}"
TERRITORIS.CAT,25230.0,"{'browser_uniques': {'1_Month': '8.521', 'daily_avg': '312', 'mon_fri_avg': '348', 'sat_sun_avg': '210', 'pages_per_visit': '1,34', 'avg_visit_duration': '0:01:35', 'avg_interaction_time': '0:00:36'}, 'visits': {'1_Month': '10.357', 'daily_avg': '334', 'mon_fri_avg': '373', 'sat_sun_avg': '221'}, 'pages': {'1_Month': '13.853', 'daily_avg': '447', 'mon_fri_avg': '506', 'sat_sun_avg': '277'}}"
LAMIRA.CAT,8010.0,"{'browser_uniques': {'1_Month': '8.294', 'daily_avg': '340', 'mon_fri_avg': '348', 'sat_sun_avg': '318', 'pages_per_visit': '1,55', 'avg_visit_duration': '0:03:20', 'avg_interaction_time': '0:02:20'}, 'visits': {'1_Month': '12.351', 'daily_avg': '398', 'mon_fri_avg': '410', 'sat_sun_avg': '365'}, 'pages': {'1_Month': '19.205', 'daily_avg': '620', 'mon_fri_avg': '659', 'sat_sun_avg': '506'}}"
INFONORD.ES,12600.0,"{'browser_uniques': {'1_Month': '8.020', 'daily_avg': '351', 'mon_fri_avg': '403', 'sat_sun_avg': '201', 'pages_per_visit': '1,24', 'avg_visit_duration': '0:01:56', 'avg_interaction_time': '0:00:59'}, 'visits': {'1_Month': '12.278', 'daily_avg': '396', 'mon_fri_avg': '458', 'sat_sun_avg': '219'}, 'pages': {'1_Month': '15.248', 'daily_avg': '492', 'mon_fri_avg': '568', 'sat_sun_avg': '274'}}"
NOVATARREGA.CAT,25300.0,"{'browser_uniques': {'1_Month': '7.359', 'daily_avg': '335', 'mon_fri_avg': '358', 'sat_sun_avg': '270', 'pages_per_visit': '1,52', 'avg_visit_duration': '0:02:16', 'avg_interaction_time': '0:01:18'}, 'visits': {'1_Month': '11.870', 'daily_avg': '383', 'mon_fri_avg': '410', 'sat_sun_avg': '304'}, 'pages': {'1_Month': '18.017', 'daily_avg': '581', 'mon_fri_avg': '637', 'sat_sun_avg': '421'}}"
GASTRONOMICAMENT.CAT - CATALA,7005.0,"{'browser_uniques': {'1_Month': '7.107', 'daily_avg': '248', 'mon_fri_avg': '236', 'sat_sun_avg': '283', 'pages_per_visit': '1,18', 'avg_visit_duration': '0:01:59', 'avg_interaction_time': '0:00:55'}, 'visits': {'1_Month': '8.720', 'daily_avg': '281', 'mon_fri_avg': '266', 'sat_sun_avg': '326'}, 'pages': {'1_Month': '10.319', 'daily_avg': '333', 'mon_fri_avg': '321', 'sat_sun_avg': '368'}}"
PANXING.NET,8339.0,"{'browser_uniques': {'1_Month': '6.978', 'daily_avg': '254', 'mon_fri_avg': '253', 'sat_sun_avg': '256', 'pages_per_visit': '1,64', 'avg_visit_duration': '0:02:23', 'avg_interaction_time': '0:00:58'}, 'visits': {'1_Month': '8.655', 'daily_avg': '279', 'mon_fri_avg': '278', 'sat_sun_avg': '283'}, 'pages': {'1_Month': '14.223', 'daily_avg': '459', 'mon_fri_avg': '457', 'sat_sun_avg': '463'}}"
BALAGUER.TV,25600.0,"{'browser_uniques': {'1_Month': '6.880', 'daily_avg': '251', 'mon_fri_avg': '283', 'sat_sun_avg': '159', 'pages_per_visit': '1,20', 'avg_visit_duration': '0:01:28', 'avg_interaction_time': '0:00:33'}, 'visits': {'1_Month': '8.522', 'daily_avg': '275', 'mon_fri_avg': '310', 'sat_sun_avg': '173'}, 'pages': {'1_Month': '10.217', 'daily_avg': '330', 'mon_fri_avg': '374', 'sat_sun_avg': '203'}}"
ELCUGATENC.CAT,8171.0,"{'browser_uniques': {'1_Month': '6.845', 'daily_avg': '292', 'mon_fri_avg': '329', 'sat_sun_avg': '185', 'pages_per_visit': '1,56', 'avg_visit_duration': '0:03:32', 'avg_interaction_time': '0:01:57'}, 'visits': {'1_Month': '10.837', 'daily_avg': '350', 'mon_fri_avg': '397', 'sat_sun_avg': '213'}, 'pages': {'1_Month': '16.912', 'daily_avg': '546', 'mon_fri_avg': '630', 'sat_sun_avg': '304'}}"
SAVEU.CAT,7100.0,"{'browser_uniques': {'1_Month': '6.688', 'daily_avg': '576', 'mon_fri_avg': '625', 'sat_sun_avg': '435', 'pages_per_visit': '1,48', 'avg_visit_duration': '0:01:59', 'avg_interaction_time': '0:02:46'}, 'visits': {'1_Month': '23.414', 'daily_avg': '755', 'mon_fri_avg': '826', 'sat_sun_avg': '553'}, 'pages': {'1_Month': '34.755', 'daily_avg': '1.121', 'mon_fri_avg': '1.241', 'sat_sun_avg': '777'}}"
CATALUNYAPLURAL.CAT - CATALA,8029.0,"{'browser_uniques': {'1_Month': '6.431', 'daily_avg': '246', 'mon_fri_avg': '270', 'sat_sun_avg': '176', 'pages_per_visit': '1,27', 'avg_visit_duration': '0:03:46', 'avg_interaction_time': '0:01:36'}, 'visits': {'1_Month': '8.974', 'daily_avg': '289', 'mon_fri_avg': '320', 'sat_sun_avg': '201'}, 'pages': {'1_Month': '11.379', 'daily_avg': '367', 'mon_fri_avg': '404', 'sat_sun_avg': '260'}}"
VALENCIADIARI.COM,46007.0,"{'browser_uniques': {'1_Month': '6.357', 'daily_avg': '279', 'mon_fri_avg': '337', 'sat_sun_avg': '111', 'pages_per_visit': '1,35', 'avg_visit_duration': '0:01:56', 'avg_interaction_time': '0:01:30'}, 'visits': {'1_Month': '9.600', 'daily_avg': '310', 'mon_fri_avg': '376', 'sat_sun_avg': '120'}, 'pages': {'1_Month': '12.968', 'daily_avg': '418', 'mon_fri_avg': '506', 'sat_sun_avg': '166'}}"
MOLLERUSSA.TV,25230.0,"{'browser_uniques': {'1_Month': '5.824', 'daily_avg': '201', 'mon_fri_avg': '199', 'sat_sun_avg': '206', 'pages_per_visit': '1,13', 'avg_visit_duration': '0:01:12', 'avg_interaction_time': '0:00:21'}, 'visits': {'1_Month': '6.722', 'daily_avg': '217', 'mon_fri_avg': '216', 'sat_sun_avg': '219'}, 'pages': {'1_Month': '7.565', 'daily_avg': '244', 'mon_fri_avg': '244', 'sat_sun_avg': '244'}}"
INFOCAMP.CAT,43001.0,"{'browser_uniques': {'1_Month': '5.754', 'daily_avg': '240', 'mon_fri_avg': '240', 'sat_sun_avg': '241', 'pages_per_visit': '1,32', 'avg_visit_duration': '0:01:36', 'avg_interaction_time': '0:00:58'}, 'visits': {'1_Month': '8.310', 'daily_avg': '268', 'mon_fri_avg': '269', 'sat_sun_avg': '266'}, 'pages': {'1_Month': '10.939', 'daily_avg': '353', 'mon_fri_avg': '359', 'sat_sun_avg': '334'}}"
RÀDIO CIUTAT DE TARRAGONA,43005.0,"{'browser_uniques': {'1_Month': '4.667', 'daily_avg': '197', 'mon_fri_avg': '224', 'sat_sun_avg': '121', 'pages_per_visit': '1,87', 'avg_visit_duration': '0:03:39', 'avg_interaction_time': '0:01:03'}, 'visits': {'1_Month': '7.739', 'daily_avg': '250', 'mon_fri_avg': '286', 'sat_sun_avg': '144'}, 'pages': {'1_Month': '14.458', 'daily_avg': '466', 'mon_fri_avg': '554', 'sat_sun_avg': '214'}}"
PIRINEUSTV.CAT,25700.0,"{'browser_uniques': {'1_Month': '4.581', 'daily_avg': '195', 'mon_fri_avg': '205', 'sat_sun_avg': '165', 'pages_per_visit': '1,91', 'avg_visit_duration': '0:03:14', 'avg_interaction_time': '0:01:56'}, 'visits': {'1_Month': '7.341', 'daily_avg': '237', 'mon_fri_avg': '253', 'sat_sun_avg': '191'}, 'pages': {'1_Month': '13.992', 'daily_avg': '451', 'mon_fri_avg': '499', 'sat_sun_avg': '315'}}"
UEPMALLORCA.APP,7011.0,"{'browser_uniques': {'1_Month': '4.543', 'daily_avg': '168', 'mon_fri_avg': '171', 'sat_sun_avg': '160', 'pages_per_visit': '1,65', 'avg_visit_duration': '0:01:59', 'avg_interaction_time': '0:00:40'}, 'visits': {'1_Month': '5.767', 'daily_avg': '186', 'mon_fri_avg': '190', 'sat_sun_avg': '175'}, 'pages': {'1_Month': '9.525', 'daily_avg': '307', 'mon_fri_avg': '310', 'sat_sun_avg': '299'}}"
ELSOLLER.CAT,7011.0,"{'browser_uniques': {'1_Month': '4.490', 'daily_avg': '267', 'mon_fri_avg': '277', 'sat_sun_avg': '238', 'pages_per_visit': '1,51', 'avg_visit_duration': '0:03:56', 'avg_interaction_time': '0:01:52'}, 'visits': {'1_Month': '9.853', 'daily_avg': '318', 'mon_fri_avg': '331', 'sat_sun_avg': '280'}, 'pages': {'1_Month': '14.834', 'daily_avg': '479', 'mon_fri_avg': '502', 'sat_sun_avg': '412'}}"
JORNAL.CAT,8176.0,"{'browser_uniques': {'1_Month': '4.393', 'daily_avg': '184', 'mon_fri_avg': '215', 'sat_sun_avg': '95', 'pages_per_visit': '1,66', 'avg_visit_duration': '0:03:34', 'avg_interaction_time': '0:01:03'}, 'visits': {'1_Month': '6.801', 'daily_avg': '219', 'mon_fri_avg': '260', 'sat_sun_avg': '103'}, 'pages': {'1_Month': '11.272', 'daily_avg': '364', 'mon_fri_avg': '440', 'sat_sun_avg': '143'}}"
PIRINEUSDIGITAL.CAT,25700.0,"{'browser_uniques': {'1_Month': '4.362', 'daily_avg': '229', 'mon_fri_avg': '249', 'sat_sun_avg': '171', 'pages_per_visit': '1,60', 'avg_visit_duration': '0:02:34', 'avg_interaction_time': '0:01:14'}, 'visits': {'1_Month': '8.741', 'daily_avg': '282', 'mon_fri_avg': '311', 'sat_sun_avg': '198'}, 'pages': {'1_Month': '13.994', 'daily_avg': '451', 'mon_fri_avg': '513', 'sat_sun_avg': '274'}}"
TDBACTUALITAT.CAT,43830.0,"{'browser_uniques': {'1_Month': '4.065', 'daily_avg': '185', 'mon_fri_avg': '199', 'sat_sun_avg': '144', 'pages_per_visit': '1,31', 'avg_visit_duration': '0:01:51', 'avg_interaction_time': '0:01:05'}, 'visits': {'1_Month': '6.762', 'daily_avg': '218', 'mon_fri_avg': '237', 'sat_sun_avg': '165'}, 'pages': {'1_Month': '8.869', 'daily_avg': '286', 'mon_fri_avg': '314', 'sat_sun_avg': '205'}}"
ALDIA.CAT,8015.0,"{'browser_uniques': {'1_Month': '4.020', 'daily_avg': '156', 'mon_fri_avg': '173', 'sat_sun_avg': '106', 'pages_per_visit': '1,90', 'avg_visit_duration': '0:07:48', 'avg_interaction_time': '0:00:28'}, 'visits': {'1_Month': '5.397', 'daily_avg': '174', 'mon_fri_avg': '193', 'sat_sun_avg': '121'}, 'pages': {'1_Month': '10.252', 'daily_avg': '331', 'mon_fri_avg': '366', 'sat_sun_avg': '228'}}"
EXPRESDESANTANDREU.CAT,8389.0,"{'browser_uniques': {'1_Month': '3.802', 'daily_avg': '173', 'mon_fri_avg': '189', 'sat_sun_avg': '127', 'pages_per_visit': '1,62', 'avg_visit_duration': '0:01:29', 'avg_interaction_time': '-'}, 'visits': {'1_Month': '5.875', 'daily_avg': '190', 'mon_fri_avg': '207', 'sat_sun_avg': '141'}, 'pages': {'1_Month': '9.534', 'daily_avg': '308', 'mon_fri_avg': '333', 'sat_sun_avg': '236'}}"
VALORS.ORG,8301.0,"{'browser_uniques': {'1_Month': '3.704', 'daily_avg': '138', 'mon_fri_avg': '157', 'sat_sun_avg': '82', 'pages_per_visit': '1,44', 'avg_visit_duration': '0:03:02', 'avg_interaction_time': '0:01:19'}, 'visits': {'1_Month': '4.936', 'daily_avg': '159', 'mon_fri_avg': '181', 'sat_sun_avg': '96'}, 'pages': {'1_Month': '7.125', 'daily_avg': '230', 'mon_fri_avg': '261', 'sat_sun_avg': '140'}}"
AMICFICCIONS.CAT,8007.0,"{'browser_uniques': {'1_Month': '3.090', 'daily_avg': '154', 'mon_fri_avg': '184', 'sat_sun_avg': '69', 'pages_per_visit': '4,59', 'avg_visit_duration': '0:07:09', 'avg_interaction_time': '0:07:32'}, 'visits': {'1_Month': '6.158', 'daily_avg': '199', 'mon_fri_avg': '239', 'sat_sun_avg': '82'}, 'pages': {'1_Month': '28.283', 'daily_avg': '912', 'mon_fri_avg': '1.118', 'sat_sun_avg': '322'}}"
COMARQUESNORD.CAT,44586.0,"{'browser_uniques': {'1_Month': '3.085', 'daily_avg': '197', 'mon_fri_avg': '221', 'sat_sun_avg': '128', 'pages_per_visit': '2,00', 'avg_visit_duration': '0:02:31', 'avg_interaction_time': '0:01:51'}, 'visits': {'1_Month': '7.431', 'daily_avg': '240', 'mon_fri_avg': '272', 'sat_sun_avg': '147'}, 'pages': {'1_Month': '14.880', 'daily_avg': '480', 'mon_fri_avg': '523', 'sat_sun_avg': '356'}}"
TARREGA.TV,25300.0,"{'browser_uniques': {'1_Month': '2.572', 'daily_avg': '89', 'mon_fri_avg': '103', 'sat_sun_avg': '46', 'pages_per_visit': '1,18', 'avg_visit_duration': '0:01:36', 'avg_interaction_time': '0:00:27'}, 'visits': {'1_Month': '3.043', 'daily_avg': '98', 'mon_fri_avg': '115', 'sat_sun_avg': '48'}, 'pages': {'1_Month': '3.602', 'daily_avg': '116', 'mon_fri_avg': '139', 'sat_sun_avg': '51'}}"
MESEBRE.CAT,43007.0,"{'browser_uniques': {'1_Month': '2.475', 'daily_avg': '98', 'mon_fri_avg': '111', 'sat_sun_avg': '60', 'pages_per_visit': '1,72', 'avg_visit_duration': '0:02:26', 'avg_interaction_time': '0:00:42'}, 'visits': {'1_Month': '3.431', 'daily_avg': '111', 'mon_fri_avg': '127', 'sat_sun_avg': '64'}, 'pages': {'1_Month': '5.918', 'daily_avg': '191', 'mon_fri_avg': '228', 'sat_sun_avg': '85'}}"
LAGUIADEREUS.COM,43203.0,"{'browser_uniques': {'1_Month': '2.424', 'daily_avg': '93', 'mon_fri_avg': '95', 'sat_sun_avg': '86', 'pages_per_visit': '1,80', 'avg_visit_duration': '0:02:20', 'avg_interaction_time': '0:00:52'}, 'visits': {'1_Month': '3.370', 'daily_avg': '109', 'mon_fri_avg': '113', 'sat_sun_avg': '96'}, 'pages': {'1_Month': '6.064', 'daily_avg': '196', 'mon_fri_avg': '213', 'sat_sun_avg': '147'}}"
PLAURGELLTV.CAT,25007.0,"{'browser_uniques': {'1_Month': '2.307', 'daily_avg': '111', 'mon_fri_avg': '131', 'sat_sun_avg': '54', 'pages_per_visit': '2,32', 'avg_visit_duration': '0:02:41', 'avg_interaction_time': '0:02:00'}, 'visits': {'1_Month': '5.426', 'daily_avg': '175', 'mon_fri_avg': '208', 'sat_sun_avg': '80'}, 'pages': {'1_Month': '12.612', 'daily_avg': '407', 'mon_fri_avg': '483', 'sat_sun_avg': '188'}}"
RUBITV.CAT,8202.0,"{'browser_uniques': {'1_Month': '2.216', 'daily_avg': '111', 'mon_fri_avg': '121', 'sat_sun_avg': '82', 'pages_per_visit': '1,45', 'avg_visit_duration': '0:01:58', 'avg_interaction_time': '0:01:06'}, 'visits': {'1_Month': '3.878', 'daily_avg': '125', 'mon_fri_avg': '136', 'sat_sun_avg': '93'}, 'pages': {'1_Month': '5.630', 'daily_avg': '182', 'mon_fri_avg': '194', 'sat_sun_avg': '147'}}"
LESVEGUERIES.CAT,8720.0,"{'browser_uniques': {'1_Month': '2.175', 'daily_avg': '77', 'mon_fri_avg': '95', 'sat_sun_avg': '25', 'pages_per_visit': '1,44', 'avg_visit_duration': '0:01:34', 'avg_interaction_time': '0:00:38'}, 'visits': {'1_Month': '2.550', 'daily_avg': '82', 'mon_fri_avg': '102', 'sat_sun_avg': '27'}, 'pages': {'1_Month': '3.675', 'daily_avg': '119', 'mon_fri_avg': '145', 'sat_sun_avg': '43'}}"
MANRESADIARI.CAT,8243.0,"{'browser_uniques': {'1_Month': '2.153', 'daily_avg': '96', 'mon_fri_avg': '98', 'sat_sun_avg': '90', 'pages_per_visit': '2,56', 'avg_visit_duration': '0:04:02', 'avg_interaction_time': '0:01:56'}, 'visits': {'1_Month': '3.507', 'daily_avg': '113', 'mon_fri_avg': '116', 'sat_sun_avg': '106'}, 'pages': {'1_Month': '8.986', 'daily_avg': '290', 'mon_fri_avg': '305', 'sat_sun_avg': '246'}}"
ELCAFEDEPIPA.COM,12600.0,"{'browser_uniques': {'1_Month': '2.063', 'daily_avg': '93', 'mon_fri_avg': '94', 'sat_sun_avg': '89', 'pages_per_visit': '1,23', 'avg_visit_duration': '0:01:29', 'avg_interaction_time': '0:00:56'}, 'visits': {'1_Month': '3.133', 'daily_avg': '101', 'mon_fri_avg': '104', 'sat_sun_avg': '93'}, 'pages': {'1_Month': '3.841', 'daily_avg': '124', 'mon_fri_avg': '130', 'sat_sun_avg': '106'}}"
FIRESIFESTES.ES - CATALÀ,7350.0,"{'browser_uniques': {'1_Month': '2.060', 'daily_avg': '73', 'mon_fri_avg': '50', 'sat_sun_avg': '138', 'pages_per_visit': '1,92', 'avg_visit_duration': '0:01:46', 'avg_interaction_time': '0:00:48'}, 'visits': {'1_Month': '2.399', 'daily_avg': '77', 'mon_fri_avg': '53', 'sat_sun_avg': '148'}, 'pages': {'1_Month': '4.602', 'daily_avg': '148', 'mon_fri_avg': '106', 'sat_sun_avg': '272'}}"
BELLATERRADIARI.CAT,8193.0,"{'browser_uniques': {'1_Month': '2.047', 'daily_avg': '89', 'mon_fri_avg': '100', 'sat_sun_avg': '59', 'pages_per_visit': '1,73', 'avg_visit_duration': '0:02:37', 'avg_interaction_time': '0:01:25'}, 'visits': {'1_Month': '3.257', 'daily_avg': '105', 'mon_fri_avg': '118', 'sat_sun_avg': '67'}, 'pages': {'1_Month': '5.621', 'daily_avg': '181', 'mon_fri_avg': '216', 'sat_sun_avg': '83'}}"
AMIC,8007.0,"{'browser_uniques': {'1_Month': '1.984', 'daily_avg': '84', 'mon_fri_avg': '91', 'sat_sun_avg': '66', 'pages_per_visit': '1,80', 'avg_visit_duration': '0:01:38', 'avg_interaction_time': '-'}, 'visits': {'1_Month': '2.968', 'daily_avg': '99', 'mon_fri_avg': '109', 'sat_sun_avg': '71'}, 'pages': {'1_Month': '5.336', 'daily_avg': '178', 'mon_fri_avg': '197', 'sat_sun_avg': '124'}}"
MESOSONA.CAT,8500.0,"{'browser_uniques': {'1_Month': '1.965', 'daily_avg': '82', 'mon_fri_avg': '91', 'sat_sun_avg': '57', 'pages_per_visit': '1,99', 'avg_visit_duration': '0:03:21', 'avg_interaction_time': '0:01:00'}, 'visits': {'1_Month': '3.025', 'daily_avg': '98', 'mon_fri_avg': '110', 'sat_sun_avg': '62'}, 'pages': {'1_Month': '6.031', 'daily_avg': '195', 'mon_fri_avg': '226', 'sat_sun_avg': '105'}}"
