ID,Origin,media,url,zipcode,comarca,provincia,comunidad autonoma
299,"AMIC, Iberfier, CAC",cerdanyola al dia,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
299,"AMIC, Iberfier, CAC",cerdanyola al dia,,25740,Noguera,Lleida,Cataluña
299,"AMIC, Iberfier, CAC",cerdanyola al dia,,25670,Noguera,Lleida,Cataluña
299,"AMIC, Iberfier, CAC",cerdanyola al dia,,25141,Pla d'Urgell,Lleida,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,25140,Garrigues,Lleida,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,43786,Terra Alta,Tarragona,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,25250,Urgell,Lleida,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,17867,Ripollès,Girona,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,08261,Bages,Barcelona,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,08758,Baix Llobregat,Barcelona,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,08950,Baix Llobregat,Barcelona,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
311,"AMIC, Iberfier, CAC",comarques de ponent,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
311,"AMIC, Iberfier, CAC",comarques de ponent,,25740,Noguera,Lleida,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,25670,Noguera,Lleida,Cataluña
311,"AMIC, Iberfier, CAC",comarques de ponent,,25141,Pla d'Urgell,Lleida,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,25140,Garrigues,Lleida,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,43786,Terra Alta,Tarragona,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,25250,Urgell,Lleida,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,17867,Ripollès,Girona,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,08261,Bages,Barcelona,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,08758,Baix Llobregat,Barcelona,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,08950,Baix Llobregat,Barcelona,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
323,"AMIC, Iberfier, CAC",cop d'ull,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
323,"AMIC, Iberfier, CAC",cop d'ull,,25740,Noguera,Lleida,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,25670,Noguera,Lleida,Cataluña
323,"AMIC, Iberfier, CAC",cop d'ull,,25141,Pla d'Urgell,Lleida,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,25140,Garrigues,Lleida,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,43786,Terra Alta,Tarragona,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,25250,Urgell,Lleida,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,17867,Ripollès,Girona,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,08261,Bages,Barcelona,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,08758,Baix Llobregat,Barcelona,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,08950,Baix Llobregat,Barcelona,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
335,"AMIC, Iberfier, CAC",diari més ebre,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
335,"AMIC, Iberfier, CAC",diari més ebre,,25740,Noguera,Lleida,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,25670,Noguera,Lleida,Cataluña
335,"AMIC, Iberfier, CAC",diari més ebre,,25141,Pla d'Urgell,Lleida,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,25140,Garrigues,Lleida,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,43786,Terra Alta,Tarragona,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,25250,Urgell,Lleida,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,17867,Ripollès,Girona,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,08261,Bages,Barcelona,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,08758,Baix Llobregat,Barcelona,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,08950,Baix Llobregat,Barcelona,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
347,"AMIC, Iberfier, CAC",el cargol,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
347,"AMIC, Iberfier, CAC",el cargol,,25740,Noguera,Lleida,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,25670,Noguera,Lleida,Cataluña
347,"AMIC, Iberfier, CAC",el cargol,,25141,Pla d'Urgell,Lleida,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,25140,Garrigues,Lleida,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,43786,Terra Alta,Tarragona,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,25250,Urgell,Lleida,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,17867,Ripollès,Girona,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,08261,Bages,Barcelona,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,08758,Baix Llobregat,Barcelona,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,08950,Baix Llobregat,Barcelona,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
359,"AMIC, Iberfier, CAC",la clau,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
359,"AMIC, Iberfier, CAC",la clau,,25740,Noguera,Lleida,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,25670,Noguera,Lleida,Cataluña
359,"AMIC, Iberfier, CAC",la clau,,25141,Pla d'Urgell,Lleida,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,25140,Garrigues,Lleida,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,43786,Terra Alta,Tarragona,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,25250,Urgell,Lleida,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,17867,Ripollès,Girona,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,08261,Bages,Barcelona,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,08758,Baix Llobregat,Barcelona,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,08950,Baix Llobregat,Barcelona,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
371,"AMIC, Iberfier, CAC",la premsa del baix,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
371,"AMIC, Iberfier, CAC",la premsa del baix,,25740,Noguera,Lleida,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,25670,Noguera,Lleida,Cataluña
371,"AMIC, Iberfier, CAC",la premsa del baix,,25141,Pla d'Urgell,Lleida,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,25140,Garrigues,Lleida,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,43786,Terra Alta,Tarragona,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,25250,Urgell,Lleida,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,17867,Ripollès,Girona,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,08261,Bages,Barcelona,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,08758,Baix Llobregat,Barcelona,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,08950,Baix Llobregat,Barcelona,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,25740,Noguera,Lleida,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,25670,Noguera,Lleida,Cataluña
383,"AMIC, Iberfier, CAC",l'enllaç dels anoiencs,,25141,Pla d'Urgell,Lleida,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,25140,Garrigues,Lleida,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,43786,Terra Alta,Tarragona,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,25250,Urgell,Lleida,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,17867,Ripollès,Girona,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,08261,Bages,Barcelona,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,08758,Baix Llobregat,Barcelona,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,08950,Baix Llobregat,Barcelona,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,25740,Noguera,Lleida,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,25670,Noguera,Lleida,Cataluña
395,"AMIC, Iberfier, CAC",l'independent de gràcia,,25141,Pla d'Urgell,Lleida,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,25140,Garrigues,Lleida,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,43786,Terra Alta,Tarragona,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,25250,Urgell,Lleida,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,17867,Ripollès,Girona,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,08261,Bages,Barcelona,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,08758,Baix Llobregat,Barcelona,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,08950,Baix Llobregat,Barcelona,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
407,"AMIC, Iberfier, CAC",línia ciutat vella,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
407,"AMIC, Iberfier, CAC",línia ciutat vella,,25740,Noguera,Lleida,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,25670,Noguera,Lleida,Cataluña
407,"AMIC, Iberfier, CAC",línia ciutat vella,,25141,Pla d'Urgell,Lleida,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,25140,Garrigues,Lleida,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,43786,Terra Alta,Tarragona,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,25250,Urgell,Lleida,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,17867,Ripollès,Girona,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,08261,Bages,Barcelona,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,08758,Baix Llobregat,Barcelona,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,08950,Baix Llobregat,Barcelona,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
419,"AMIC, Iberfier, CAC",línia cornellà,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
419,"AMIC, Iberfier, CAC",línia cornellà,,25740,Noguera,Lleida,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,25670,Noguera,Lleida,Cataluña
419,"AMIC, Iberfier, CAC",línia cornellà,,25141,Pla d'Urgell,Lleida,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,25140,Garrigues,Lleida,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,43786,Terra Alta,Tarragona,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,25250,Urgell,Lleida,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,17867,Ripollès,Girona,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,08261,Bages,Barcelona,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,08758,Baix Llobregat,Barcelona,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,08950,Baix Llobregat,Barcelona,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
431,"AMIC, Iberfier, CAC",línia eixample,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
431,"AMIC, Iberfier, CAC",línia eixample,,25740,Noguera,Lleida,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,25670,Noguera,Lleida,Cataluña
431,"AMIC, Iberfier, CAC",línia eixample,,25141,Pla d'Urgell,Lleida,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,25140,Garrigues,Lleida,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,43786,Terra Alta,Tarragona,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,25250,Urgell,Lleida,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,17867,Ripollès,Girona,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,08261,Bages,Barcelona,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,08758,Baix Llobregat,Barcelona,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,08950,Baix Llobregat,Barcelona,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
443,"AMIC, Iberfier, CAC",línia gràcia,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
443,"AMIC, Iberfier, CAC",línia gràcia,,25740,Noguera,Lleida,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,25670,Noguera,Lleida,Cataluña
443,"AMIC, Iberfier, CAC",línia gràcia,,25141,Pla d'Urgell,Lleida,Cataluña
